concept_id,label_ko,label_en,class1,class2,class3,Date,finance_statement,corp_code,company
dart_ElementsOfOtherStockholdersEquity,기타자본,"Other stockholder's equity",자본,"지배기업의 소유지분",기타자본,20211231,-2294562000000,000660,SK하이닉스
ifrs-full_IssuedCapital,자본금,"Issued capital",자본,"지배기업의 소유지분",자본금,20211231,3657652000000,000660,SK하이닉스
ifrs-full_EquityAttributableToOwnersOfParent,"지배기업의 소유지분","Equity attributable to owners of parent",자본,"지배기업의 소유지분",NULL,20211231,62157072000000,000660,SK하이닉스
ifrs-full_Liabilities,부채총계,"Total liabilities",부채,부채총계,NULL,20211231,34155467000000,000660,SK하이닉스
dart_OtherNonCurrentLiabilities,기타비유동부채,"Other non-current liabilities",부채,비유동부채,기타비유동부채,20211231,94006000000,000660,SK하이닉스
ifrs-full_OtherNoncurrentFinancialLiabilities,기타금융부채,"Other financial liabilities",부채,비유동부채,기타금융부채,20211231,4606000000,000660,SK하이닉스
dart_CapitalSurplus,자본잉여금,"Capital surplus",자본,"지배기업의 소유지분",자본잉여금,20211231,4334643000000,000660,SK하이닉스
ifrs-full_DeferredTaxLiabilities,이연법인세부채,"Deferred tax liabilities",부채,비유동부채,이연법인세부채,20211231,627995000000,000660,SK하이닉스
ifrs-full_NoncurrentProvisions,충당부채,"Non-current provisions",부채,비유동부채,충당부채,20211231,NULL,000660,SK하이닉스
dart_LongTermBorrowingsGross,차입금,"Long-term borrowings, gross",부채,비유동부채,차입금,20211231,14743046000000,000660,SK하이닉스
entity00164779_udf_BS_2020122918575159_NoncurrentLiabilities,기타지급채무,"Other accounts payables",부채,비유동부채,기타지급채무,20211231,32215000000,000660,SK하이닉스
ifrs-full_CurrentProvisions,충당부채,Provisions,부채,유동부채,충당부채,20211231,10167000000,000660,SK하이닉스
dart_LongTermOtherPayablesGross,장기미지급금,"Long-Term other Payables, gross",부채,비유동부채,장기미지급금,20211231,2693301000000,000660,SK하이닉스
ifrs-full_NoncurrentLiabilities,비유동부채,"Non-current liabilities",부채,비유동부채,NULL,20211231,19420072000000,000660,SK하이닉스
entity00164779_udf_BS_20213313565014_CurrentLiabilities,기타금융부채,"Other financial liabilities",부채,유동부채,기타금융부채,20211231,613000000,000660,SK하이닉스
dart_OtherCurrentLiabilities,기타유동부채,"Other current liabilities",부채,유동부채,기타유동부채,20211231,294780000000,000660,SK하이닉스
ifrs-full_CurrentLeaseLiabilities,리스부채,"Current lease liabilities",부채,유동부채,리스부채,20211231,302059000000,000660,SK하이닉스
ifrs-full_CurrentTaxLiabilities,당기법인세부채,"Current tax liabilities",부채,유동부채,당기법인세부채,20211231,3002734000000,000660,SK하이닉스
ifrs-full_NoncurrentLeaseLiabilities,리스부채,"Non-current lease liabilities",부채,비유동부채,리스부채,20211231,1223703000000,000660,SK하이닉스
ifrs-full_PropertyPlantAndEquipment,유형자산,"Property, plant and equipment",자산,비유동자산,유형자산,20221231,60228528000000,000660,SK하이닉스
ifrs-full_RightofuseAssets,사용권자산,"Right-of-use assets",자산,비유동자산,사용권자산,20221231,1779985000000,000660,SK하이닉스
ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,"Intangible Assets",자산,비유동자산,무형자산,20221231,3512107000000,000660,SK하이닉스
ifrs-full_InvestmentProperty,투자부동산,"Investment property",자산,비유동자산,투자부동산,20221231,223000000,000660,SK하이닉스
ifrs-full_CurrentLiabilities,유동부채,"Current liabilities",부채,유동부채,NULL,20221231,19843696000000,000660,SK하이닉스
entity00164779_udf_BS_20201229174532454_NoncurrentAssets,종업원급여자산,"Assets for employee benefits",자산,비유동자산,종업원급여자산,20221231,1332253000000,000660,SK하이닉스
dart_OtherNonCurrentAssets,기타비유동자산,"Other non-current assets",자산,비유동자산,기타비유동자산,20221231,71701000000,000660,SK하이닉스
ifrs-full_Assets,자산총계,"Total assets",자산,자산총계,NULL,20221231,103871512000000,000660,SK하이닉스
entity00164779_udf_BS_20201229173351142_NoncurrentAssets,기타금융자산,"Other financial assets",자산,비유동자산,기타금융자산,20221231,115712000000,000660,SK하이닉스
ifrs-full_DeferredTaxAssets,이연법인세자산,"Deferred tax assets",자산,비유동자산,이연법인세자산,20221231,657115000000,000660,SK하이닉스
entity00164779_udf_BS_20201229173243399_NoncurrentAssets,기타수취채권,"Other receivables",자산,비유동자산,기타수취채권,20221231,354167000000,000660,SK하이닉스
ifrs-full_CashAndCashEquivalents,현금및현금성자산,"Cash and cash equivalents",자산,유동자산,현금및현금성자산,20221231,4977007000000,000660,SK하이닉스
ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,"관계기업 및 공동기업투자","Investments in joint ventures and associates",자산,비유동자산,"관계기업 및 공동기업투자",20221231,1352845000000,000660,SK하이닉스
ifrs-full_NoncurrentAssets,비유동자산,"Non-current assets",자산,비유동자산,NULL,20221231,75138180000000,000660,SK하이닉스
entity00164779_udf_BS_2020122915184985_CurrentAssets,기타금융자산,"Other financial assets",자산,유동자산,기타금융자산,20221231,NULL,000660,SK하이닉스
dart_OtherCurrentAssets,기타유동자산,"Other current assets",자산,유동자산,기타유동자산,20221231,1186544000000,000660,SK하이닉스
ifrs-full_CurrentTaxAssets,당기법인세자산,"Current tax assets",자산,유동자산,당기법인세자산,20221231,14523000000,000660,SK하이닉스
ifrs-full_Inventories,재고자산,Inventories,자산,유동자산,재고자산,20221231,15664707000000,000660,SK하이닉스
entity00164779_udf_BS_20201229154653149_CurrentAssets,기타수취채권,"Other receivables",자산,유동자산,기타수취채권,20221231,272512000000,000660,SK하이닉스
dart_ShortTermTradeReceivable,매출채권,"Short-term trade Receivable",자산,유동자산,매출채권,20221231,5186054000000,000660,SK하이닉스
entity00164779_udf_BS_20201229171820962_CurrentAssets,단기투자자산,"Short-term Investments",자산,유동자산,단기투자자산,20221231,1016360000000,000660,SK하이닉스
dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,"Short-term deposits not classified as cash equivalents",자산,유동자산,단기금융상품,20221231,415625000000,000660,SK하이닉스
dart_ShortTermTradePayables,매입채무,"Short-term trade Payables",부채,유동부채,매입채무,20221231,2186230000000,000660,SK하이닉스
entity00164779_udf_BS_20201229172351249_NoncurrentAssets,장기투자자산,"Long-term Investments",자산,비유동자산,장기투자자산,20221231,5733544000000,000660,SK하이닉스
dart_ShortTermOtherPayables,미지급금,"Short-term other Payables",부채,유동부채,미지급금,20221231,5445335000000,000660,SK하이닉스
dart_PresentValueOfDefinedBenefitObligation,확정급여부채,"Defined benefit liabilities",부채,비유동부채,확정급여부채,20221231,69952000000,000660,SK하이닉스
ifrs-full_ShorttermBorrowings,차입금,"Short-term borrowings",부채,유동부채,차입금,20221231,7423247000000,000660,SK하이닉스
ifrs-full_EquityAndLiabilities,부채및자본총계,"Total equity and liabilities",부채및자본총계,NULL,NULL,20221231,103871512000000,000660,SK하이닉스
ifrs-full_Equity,자본총계,"Total equity",자본,자본총계,NULL,20221231,63290542000000,000660,SK하이닉스
ifrs-full_NoncontrollingInterests,비지배지분,"Non-controlling interests",자본,비지배지분,NULL,20221231,24187000000,000660,SK하이닉스
ifrs-full_RetainedEarnings,이익잉여금,"Retained earnings",자본,"지배기업의 소유지분",이익잉여금,20221231,56685260000000,000660,SK하이닉스
dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,"Other Comprehensive income/loss accumulated amount",자본,"지배기업의 소유지분",기타포괄손익누계액,20221231,898682000000,000660,SK하이닉스
dart_ElementsOfOtherStockholdersEquity,기타자본,"Other stockholder's equity",자본,"지배기업의 소유지분",기타자본,20221231,-2311409000000,000660,SK하이닉스
dart_CapitalSurplus,자본잉여금,"Capital surplus",자본,"지배기업의 소유지분",자본잉여금,20221231,4336170000000,000660,SK하이닉스
ifrs-full_IssuedCapital,자본금,"Issued capital",자본,"지배기업의 소유지분",자본금,20221231,3657652000000,000660,SK하이닉스
ifrs-full_EquityAttributableToOwnersOfParent,"지배기업의 소유지분","Equity attributable to owners of parent",자본,"지배기업의 소유지분",NULL,20221231,63266355000000,000660,SK하이닉스
ifrs-full_Liabilities,부채총계,"Total liabilities",부채,부채총계,NULL,20221231,40580970000000,000660,SK하이닉스
dart_OtherNonCurrentLiabilities,기타비유동부채,"Other non-current liabilities",부채,비유동부채,기타비유동부채,20221231,204844000000,000660,SK하이닉스
entity00164779_udf_BS_2020122918458327_CurrentLiabilities,기타지급채무,"Other accounts payables",부채,유동부채,기타지급채무,20221231,3024648000000,000660,SK하이닉스
ifrs-full_OtherNoncurrentFinancialLiabilities,기타금융부채,"Other financial liabilities",부채,비유동부채,기타금융부채,20221231,4290000000,000660,SK하이닉스
ifrs-full_DeferredTaxLiabilities,이연법인세부채,"Deferred tax liabilities",부채,비유동부채,이연법인세부채,20221231,382477000000,000660,SK하이닉스
ifrs-full_NoncurrentProvisions,충당부채,"Non-current provisions",부채,비유동부채,충당부채,20221231,1404000000,000660,SK하이닉스
dart_LongTermBorrowingsGross,차입금,"Long-term borrowings, gross",부채,비유동부채,차입금,20221231,15571357000000,000660,SK하이닉스
entity00164779_udf_BS_2020122918575159_NoncurrentLiabilities,기타지급채무,"Other accounts payables",부채,비유동부채,기타지급채무,20221231,28083000000,000660,SK하이닉스
dart_LongTermOtherPayablesGross,장기미지급금,"Long-Term other Payables, gross",부채,비유동부채,장기미지급금,20221231,2958659000000,000660,SK하이닉스
ifrs-full_NoncurrentLiabilities,비유동부채,"Non-current liabilities",부채,비유동부채,NULL,20221231,20737274000000,000660,SK하이닉스
entity00164779_udf_BS_20213313565014_CurrentLiabilities,기타금융부채,"Other financial liabilities",부채,유동부채,기타금융부채,20221231,586000000,000660,SK하이닉스
dart_OtherCurrentLiabilities,기타유동부채,"Other current liabilities",부채,유동부채,기타유동부채,20221231,534335000000,000660,SK하이닉스
ifrs-full_CurrentLeaseLiabilities,리스부채,"Current lease liabilities",부채,유동부채,리스부채,20221231,280873000000,000660,SK하이닉스
ifrs-full_CurrentTaxLiabilities,당기법인세부채,"Current tax liabilities",부채,유동부채,당기법인세부채,20221231,696553000000,000660,SK하이닉스
ifrs-full_CurrentProvisions,충당부채,Provisions,부채,유동부채,충당부채,20221231,251889000000,000660,SK하이닉스
ifrs-full_NoncurrentLeaseLiabilities,리스부채,"Non-current lease liabilities",부채,비유동부채,리스부채,20221231,1516208000000,000660,SK하이닉스
ifrs-full_CurrentAssets,유동자산,"Current assets",자산,유동자산,NULL,20221231,28733332000000,000660,SK하이닉스
ifrs-full_EquityAndLiabilities,"부채 및 자본총계","Total equity and liabilities",부채,NULL,NULL,20161231,14900311234207,006400,삼성SDI
ifrs-full_Assets,자산총계,"Total assets",자산,자산총계,NULL,20161231,14900311234207,006400,삼성SDI
dart_InvestedAssetForPostemploymentBenefit,종업원급여자산,"Invested asset for postemployment benefit",자산,비유동자산,종업원급여자산,20161231,15732302823,006400,삼성SDI
dart_NonCurrentDerivativeAssets,파생상품자산,"Non-current derivative assets",자산,비유동자산,파생상품자산,20161231,NULL,006400,삼성SDI
dart_OtherNonCurrentAssets,기타비유동자산,"Other non-current assets",자산,비유동자산,기타비유동자산,20161231,139218962054,006400,삼성SDI
entity00126362_udf_BS_20187268331818_NoncurrentAssets,기타투자자산,"Other Investments",자산,비유동자산,기타투자자산,20161231,1626791063141,006400,삼성SDI
ifrs-full_DeferredTaxAssets,이연법인세자산,"Deferred tax assets",자산,비유동자산,이연법인세자산,20161231,38421655680,006400,삼성SDI
ifrs-full_InvestmentProperty,투자부동산,"Investment property",자산,비유동자산,투자부동산,20161231,145683976159,006400,삼성SDI
ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,"Intangible assets other than goodwill",자산,비유동자산,무형자산,20161231,941686030402,006400,삼성SDI
ifrs-full_PropertyPlantAndEquipment,유형자산,"Property, plant and equipment",자산,비유동자산,유형자산,20161231,2503794949241,006400,삼성SDI
ifrs-full_InvestmentsInAssociates,관계기업투자,"Investments in associates",자산,비유동자산,관계기업투자,20161231,5525570909727,006400,삼성SDI
dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권및기타채권,"Long-term trade and other non-current receivables, gross",자산,비유동자산,매출채권및기타채권,20161231,5145658180,006400,삼성SDI
